,Unnamed: 0,index,date,rank,song,artist,last-week,peak-rank,weeks-on-board,release_year,count,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
538,1038,1499,2000,54,I Wanna Love You Forever,Jessica Simpson,42.0,3,20,2000,1,5gZEhPrN1VLqTG1nIAXeNK,0.59,0.666,4.0,-4.047,0.0,0.0244,0.156,0.0,0.136,0.0743,104.042,audio_features,5gZEhPrN1VLqTG1nIAXeNK,spotify:track:5gZEhPrN1VLqTG1nIAXeNK,https://api.spotify.com/v1/tracks/5gZEhPrN1VLqTG1nIAXeNK,https://api.spotify.com/v1/audio-analysis/5gZEhPrN1VLqTG1nIAXeNK,263800.0,4.0,
537,1037,1498,2000,45,U Know What's Up,Donell Jones,41.0,7,24,2000,1,2E43WFS4rRc09za2r2GmZl,0.558,0.924,9.0,-4.341,0.0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,audio_features,2E43WFS4rRc09za2r2GmZl,spotify:track:2E43WFS4rRc09za2r2GmZl,https://api.spotify.com/v1/tracks/2E43WFS4rRc09za2r2GmZl,https://api.spotify.com/v1/audio-analysis/2E43WFS4rRc09za2r2GmZl,186827.0,4.0,
536,1034,1495,2000,87,24/7,Kevon Edmonds,84.0,10,20,2000,1,05QUYSOApWLr8oBbpONl7p,0.664,0.549,6.0,-7.282,1.0,0.036,0.202,0.0,0.122,0.408,149.98,audio_features,05QUYSOApWLr8oBbpONl7p,spotify:track:05QUYSOApWLr8oBbpONl7p,https://api.spotify.com/v1/tracks/05QUYSOApWLr8oBbpONl7p,https://api.spotify.com/v1/audio-analysis/05QUYSOApWLr8oBbpONl7p,167000.0,4.0,
529,1008,1465,2000,50,Everything You Want,Vertical Horizon,47.0,1,41,2000,1,4cKGldbhGJniI8BrB3K6tb,0.636,0.761,3.0,-6.389,0.0,0.0306,0.0517,0.0,0.0642,0.736,93.896,audio_features,4cKGldbhGJniI8BrB3K6tb,spotify:track:4cKGldbhGJniI8BrB3K6tb,https://api.spotify.com/v1/tracks/4cKGldbhGJniI8BrB3K6tb,https://api.spotify.com/v1/audio-analysis/4cKGldbhGJniI8BrB3K6tb,257067.0,4.0,
528,1007,1464,2000,45,I Wanna Know,Joe,32.0,4,44,2000,1,5FVd6KXrgO9B3JPmC8OPst,0.548,0.532,5.0,-7.596,1.0,0.0323,0.186,0.000263,0.217,0.405,85.03,audio_features,5FVd6KXrgO9B3JPmC8OPst,spotify:track:5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,https://api.spotify.com/v1/audio-analysis/5FVd6KXrgO9B3JPmC8OPst,272394.0,4.0,
533,1031,1490,2000,43,All The Small Things,Blink-182,41.0,6,23,2000,1,2m1hi0nfMR9vdGC8UcrnwU,0.434,0.897,0.0,-4.918,1.0,0.0488,0.0103,0.0,0.612,0.684,148.726,audio_features,2m1hi0nfMR9vdGC8UcrnwU,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,https://api.spotify.com/v1/tracks/2m1hi0nfMR9vdGC8UcrnwU,https://api.spotify.com/v1/audio-analysis/2m1hi0nfMR9vdGC8UcrnwU,167067.0,4.0,
532,1015,1474,2000,49,It Feels So Good,Sonique,38.0,8,24,2000,1,4Y8q64VnhD0vFYy9g2WFpi,0.634,0.677,5.0,-7.278,0.0,0.0304,0.0117,0.00103,0.126,0.558,135.012,audio_features,4Y8q64VnhD0vFYy9g2WFpi,spotify:track:4Y8q64VnhD0vFYy9g2WFpi,https://api.spotify.com/v1/tracks/4Y8q64VnhD0vFYy9g2WFpi,https://api.spotify.com/v1/audio-analysis/4Y8q64VnhD0vFYy9g2WFpi,240867.0,4.0,
531,1014,1472,2000,50,Amazed,Lonestar,45.0,1,55,2000,1,6qc34bnVOyqGDPni8H5W0U,0.561,0.543,1.0,-8.498,1.0,0.0324,0.26,0.0,0.124,0.243,139.803,audio_features,6qc34bnVOyqGDPni8H5W0U,spotify:track:6qc34bnVOyqGDPni8H5W0U,https://api.spotify.com/v1/tracks/6qc34bnVOyqGDPni8H5W0U,https://api.spotify.com/v1/audio-analysis/6qc34bnVOyqGDPni8H5W0U,240867.0,4.0,
530,1013,1471,2000,46,I Try,Macy Gray,40.0,5,27,2000,1,7kt9e9LFSpN1zQtYEl19o1,0.515,0.476,9.0,-9.843,1.0,0.0328,0.314,4.74e-05,0.171,0.412,135.886,audio_features,7kt9e9LFSpN1zQtYEl19o1,spotify:track:7kt9e9LFSpN1zQtYEl19o1,https://api.spotify.com/v1/tracks/7kt9e9LFSpN1zQtYEl19o1,https://api.spotify.com/v1/audio-analysis/7kt9e9LFSpN1zQtYEl19o1,195097.0,4.0,
525,993,1450,2000,66,Bag Lady,Erykah Badu,56.0,6,20,2000,1,3ISKxnCGKc5B9zr9CTUB3v,0.669,0.663,10.0,-6.377,0.0,0.0276,0.129,0.0671,0.0694,0.584,109.995,audio_features,3ISKxnCGKc5B9zr9CTUB3v,spotify:track:3ISKxnCGKc5B9zr9CTUB3v,https://api.spotify.com/v1/tracks/3ISKxnCGKc5B9zr9CTUB3v,https://api.spotify.com/v1/audio-analysis/3ISKxnCGKc5B9zr9CTUB3v,279413.0,4.0,
526,997,1454,2000,38,No More,Ruff Endz,33.0,5,26,2000,1,2KvHC9z14GSl4YpkNMX384,0.618,0.693,7.0,-5.943,0.0,0.45,0.246,0.0,0.112,0.454,170.982,audio_features,2KvHC9z14GSl4YpkNMX384,spotify:track:2KvHC9z14GSl4YpkNMX384,https://api.spotify.com/v1/tracks/2KvHC9z14GSl4YpkNMX384,https://api.spotify.com/v1/audio-analysis/2KvHC9z14GSl4YpkNMX384,283551.0,4.0,
527,1006,1463,2000,48,Absolutely (Story Of A Girl),Nine Days,41.0,6,27,2000,1,3mNecsYFb6LQg7822DPXCP,0.481,0.94,7.0,-5.204,1.0,0.066,0.000891,0.0,0.0939,0.66,96.493,audio_features,3mNecsYFb6LQg7822DPXCP,spotify:track:3mNecsYFb6LQg7822DPXCP,https://api.spotify.com/v1/tracks/3mNecsYFb6LQg7822DPXCP,https://api.spotify.com/v1/audio-analysis/3mNecsYFb6LQg7822DPXCP,189333.0,4.0,
534,1032,1491,2000,48,Back At One,Brian McKnight,40.0,2,37,2000,1,6mwA6YiKDjAUG8kWvRRUPh,0.661,0.346,11.0,-9.115,1.0,0.03,0.452,0.0,0.131,0.256,129.752,audio_features,6mwA6YiKDjAUG8kWvRRUPh,spotify:track:6mwA6YiKDjAUG8kWvRRUPh,https://api.spotify.com/v1/tracks/6mwA6YiKDjAUG8kWvRRUPh,https://api.spotify.com/v1/audio-analysis/6mwA6YiKDjAUG8kWvRRUPh,263667.0,4.0,
541,1056,1518,2000,97,We Can't Be Friends,Deborah Cox With R.L.,80.0,8,20,2000,1,6x959m2QDvatSwUAVCHIuf,0.776,0.68,10.0,-10.088,1.0,0.0389,0.179,0.0,0.483,0.962,92.481,audio_features,6x959m2QDvatSwUAVCHIuf,spotify:track:6x959m2QDvatSwUAVCHIuf,https://api.spotify.com/v1/tracks/6x959m2QDvatSwUAVCHIuf,https://api.spotify.com/v1/audio-analysis/6x959m2QDvatSwUAVCHIuf,230107.0,4.0,
176,1070,1539,1999,91,Give It To You,Jordan Knight,83.0,10,20,1999,1,6k8uthjEbttfWXcGaNTQGD,0.711,0.761,8.0,-3.04,1.0,0.225,0.067,0.0,0.041,0.718,95.824,audio_features,6k8uthjEbttfWXcGaNTQGD,spotify:track:6k8uthjEbttfWXcGaNTQGD,https://api.spotify.com/v1/tracks/6k8uthjEbttfWXcGaNTQGD,https://api.spotify.com/v1/audio-analysis/6k8uthjEbttfWXcGaNTQGD,243880.0,4.0,
180,1090,1562,1999,97,Stay The Same,Joey McIntyre,77.0,10,14,1999,1,5R6NuttGhlDnHy7HRuJkhL,0.671,0.611,0.0,-6.431,0.0,0.283,0.662,0.0,0.0855,0.591,150.102,audio_features,5R6NuttGhlDnHy7HRuJkhL,spotify:track:5R6NuttGhlDnHy7HRuJkhL,https://api.spotify.com/v1/tracks/5R6NuttGhlDnHy7HRuJkhL,https://api.spotify.com/v1/audio-analysis/5R6NuttGhlDnHy7HRuJkhL,140800.0,4.0,
191,1103,1579,1999,49,Touch It,Monifah,33.0,9,26,1999,1,1HfsmNlg8xxhOr9N2i4Q0n,0.714,0.68,3.0,-5.989,1.0,0.026,0.135,1.82e-06,0.229,0.934,108.001,audio_features,1HfsmNlg8xxhOr9N2i4Q0n,spotify:track:1HfsmNlg8xxhOr9N2i4Q0n,https://api.spotify.com/v1/tracks/1HfsmNlg8xxhOr9N2i4Q0n,https://api.spotify.com/v1/audio-analysis/1HfsmNlg8xxhOr9N2i4Q0n,181587.0,4.0,
190,1102,1578,1999,69,One Week,Barenaked Ladies,63.0,1,20,1999,1,7CyPwkp0oE8Ro9Dd5CUDjW,0.522,0.641,8.0,-6.287,1.0,0.0318,0.0545,0.0,0.162,0.202,87.51,audio_features,7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW,244685.0,4.0,
189,1101,1576,1999,46,I'll Be,Edwin McCain,49.0,5,24,1999,1,0phwM5a6TdLBDl0F9bk5fl,0.571,0.499,11.0,-5.515,1.0,0.404,0.554,0.0,0.0908,0.755,126.434,audio_features,0phwM5a6TdLBDl0F9bk5fl,spotify:track:0phwM5a6TdLBDl0F9bk5fl,https://api.spotify.com/v1/tracks/0phwM5a6TdLBDl0F9bk5fl,https://api.spotify.com/v1/audio-analysis/0phwM5a6TdLBDl0F9bk5fl,224267.0,4.0,
186,1100,1575,1999,49,Lately,Divine,41.0,1,27,1999,1,5uKeg9x7ykaz7xe13vL1hg,0.751,0.503,1.0,-10.419,0.0,0.0962,0.218,0.00486,0.136,0.17,100.016,audio_features,5uKeg9x7ykaz7xe13vL1hg,spotify:track:5uKeg9x7ykaz7xe13vL1hg,https://api.spotify.com/v1/tracks/5uKeg9x7ykaz7xe13vL1hg,https://api.spotify.com/v1/audio-analysis/5uKeg9x7ykaz7xe13vL1hg,77867.0,4.0,
185,1100,1575,1999,49,Lately,Divine,41.0,1,27,1999,1,5uKeg9x7ykaz7xe13vL1hg,0.751,0.503,1.0,-10.419,0.0,0.0962,0.218,0.00486,0.136,0.17,100.016,audio_features,5uKeg9x7ykaz7xe13vL1hg,spotify:track:5uKeg9x7ykaz7xe13vL1hg,https://api.spotify.com/v1/tracks/5uKeg9x7ykaz7xe13vL1hg,https://api.spotify.com/v1/audio-analysis/5uKeg9x7ykaz7xe13vL1hg,77867.0,4.0,
183,1096,1570,1999,50,Doo Wop (That Thing),Lauryn Hill,47.0,1,21,1999,1,0uEp9E98JB5awlA084uaIg,0.535,0.505,2.0,-8.926,0.0,0.245,0.0393,0.0,0.0923,0.495,99.935,audio_features,0uEp9E98JB5awlA084uaIg,spotify:track:0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/tracks/0uEp9E98JB5awlA084uaIg,https://api.spotify.com/v1/audio-analysis/0uEp9E98JB5awlA084uaIg,320267.0,4.0,
182,1095,1569,1999,48,Lullaby,Shawn Mullins,44.0,7,18,1999,1,1GiwvmI57OTGcKGNigZFJb,0.704,0.677,5.0,-6.135,1.0,0.0288,0.426,3.29e-06,0.118,0.715,92.021,audio_features,1GiwvmI57OTGcKGNigZFJb,spotify:track:1GiwvmI57OTGcKGNigZFJb,https://api.spotify.com/v1/tracks/1GiwvmI57OTGcKGNigZFJb,https://api.spotify.com/v1/audio-analysis/1GiwvmI57OTGcKGNigZFJb,171495.0,4.0,
181,1091,1564,1999,43,Nobody's Supposed To Be Here,Deborah Cox,34.0,2,29,1999,1,51QxenFmXlJXUN9mpvxlaL,0.662,0.531,8.0,-5.3,1.0,0.0361,0.202,1.16e-05,0.595,0.399,119.957,audio_features,51QxenFmXlJXUN9mpvxlaL,spotify:track:51QxenFmXlJXUN9mpvxlaL,https://api.spotify.com/v1/tracks/51QxenFmXlJXUN9mpvxlaL,https://api.spotify.com/v1/audio-analysis/51QxenFmXlJXUN9mpvxlaL,262333.0,4.0,
184,1097,1571,1999,83,Love Like This,Faith Evans,73.0,7,20,1999,1,2PWTZV5znjLtZC5T1EVJvL,0.422,0.44,11.0,-5.53,1.0,0.0544,0.617,0.0,0.0837,0.332,128.934,audio_features,2PWTZV5znjLtZC5T1EVJvL,spotify:track:2PWTZV5znjLtZC5T1EVJvL,https://api.spotify.com/v1/tracks/2PWTZV5znjLtZC5T1EVJvL,https://api.spotify.com/v1/audio-analysis/2PWTZV5znjLtZC5T1EVJvL,120308.0,5.0,
179,1089,1561,1999,89,C'est La Vie,B*Witched,56.0,9,15,1999,1,3QqOcLtTU8zzlQRJCZzttP,0.881,0.782,9.0,-3.657,1.0,0.0803,0.06,0.0,0.0616,0.774,142.119,audio_features,3QqOcLtTU8zzlQRJCZzttP,spotify:track:3QqOcLtTU8zzlQRJCZzttP,https://api.spotify.com/v1/tracks/3QqOcLtTU8zzlQRJCZzttP,https://api.spotify.com/v1/audio-analysis/3QqOcLtTU8zzlQRJCZzttP,160162.0,4.0,
177,1085,1556,1999,77,You,Jesse Powell,64.0,10,20,1999,1,0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,audio_features,0bYg9bo50gSsH3LtXe2SQn,spotify:track:0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,241107.0,4.0,
175,1069,1538,1999,66,Please Remember Me,Tim McGraw,58.0,10,20,1999,1,5u7BDyugDW7ZXkXdCxU9JC,0.465,0.54,1.0,-7.097,1.0,0.0277,0.177,2.82e-06,0.106,0.234,75.88,audio_features,5u7BDyugDW7ZXkXdCxU9JC,spotify:track:5u7BDyugDW7ZXkXdCxU9JC,https://api.spotify.com/v1/tracks/5u7BDyugDW7ZXkXdCxU9JC,https://api.spotify.com/v1/audio-analysis/5u7BDyugDW7ZXkXdCxU9JC,296333.0,4.0,
174,1065,1533,1999,94,Chante's Got A Man,Chante Moore,92.0,10,18,1999,1,6v4UCusR4LTRlM5WHBUyxQ,0.75,0.645,1.0,-6.399,0.0,0.0576,0.201,0.0,0.0582,0.506,111.569,audio_features,6v4UCusR4LTRlM5WHBUyxQ,spotify:track:6v4UCusR4LTRlM5WHBUyxQ,https://api.spotify.com/v1/tracks/6v4UCusR4LTRlM5WHBUyxQ,https://api.spotify.com/v1/audio-analysis/6v4UCusR4LTRlM5WHBUyxQ,264973.0,4.0,
173,1064,1531,1999,48,Kiss Me,Sixpence None The Richer,46.0,2,33,1999,1,754kgU5rWscRTfvlsuEwFp,0.526,0.749,3.0,-6.964,1.0,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,audio_features,754kgU5rWscRTfvlsuEwFp,spotify:track:754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/tracks/754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/audio-analysis/754kgU5rWscRTfvlsuEwFp,208680.0,4.0,
172,1063,1530,1999,37,Fortunate,Maxwell,40.0,4,25,1999,1,4BP3uh0hFLFRb5cjsgLqDh,0.64,0.663,0.0,-7.516,1.0,0.0374,0.201,0.00806,0.152,0.663,132.77,audio_features,4BP3uh0hFLFRb5cjsgLqDh,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/tracks/4BP3uh0hFLFRb5cjsgLqDh,https://api.spotify.com/v1/audio-analysis/4BP3uh0hFLFRb5cjsgLqDh,140773.0,4.0,
171,1060,1524,1999,91,Lost In You,Garth Brooks as Chris Gaines,71.0,5,10,1999,1,5BIY4jMiYsp5QKKE05AXUF,0.77,0.607,5.0,-12.02,0.0,0.115,0.337,0.0,0.121,0.791,90.028,audio_features,5BIY4jMiYsp5QKKE05AXUF,spotify:track:5BIY4jMiYsp5QKKE05AXUF,https://api.spotify.com/v1/tracks/5BIY4jMiYsp5QKKE05AXUF,https://api.spotify.com/v1/audio-analysis/5BIY4jMiYsp5QKKE05AXUF,101000.0,4.0,
170,1059,1523,1999,50,All Star,Smash Mouth,36.0,4,30,1999,1,3GCdLUSnKSMJhs4Tj6CV3s,0.698,0.633,8.0,-4.946,1.0,0.0597,0.0605,0.000194,0.0926,0.552,96.924,audio_features,3GCdLUSnKSMJhs4Tj6CV3s,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,232187.0,4.0,
178,1088,1559,1999,50,Save Tonight,Eagle-Eye Cherry,47.0,5,28,1999,1,1t2Hq2WIBcZINOEnK6mdJG,0.547,0.693,0.0,-8.786,1.0,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,audio_features,1t2Hq2WIBcZINOEnK6mdJG,spotify:track:1t2Hq2WIBcZINOEnK6mdJG,https://api.spotify.com/v1/tracks/1t2Hq2WIBcZINOEnK6mdJG,https://api.spotify.com/v1/audio-analysis/1t2Hq2WIBcZINOEnK6mdJG,239227.0,4.0,
196,1113,1591,1998,47,Daydreamin',Tatyana Ali,36.0,6,17,1998,1,69w5X6uTrOaWM32IetSzvO,0.707,0.811,4.0,-5.298,0.0,0.0304,0.311,0.0152,0.131,0.899,113.971,audio_features,69w5X6uTrOaWM32IetSzvO,spotify:track:69w5X6uTrOaWM32IetSzvO,https://api.spotify.com/v1/tracks/69w5X6uTrOaWM32IetSzvO,https://api.spotify.com/v1/audio-analysis/69w5X6uTrOaWM32IetSzvO,187342.0,4.0,
200,1124,1605,1998,42,They Don't Know,Jon B,38.0,7,31,1998,1,0b5w1gamS9f239Sms9guAB,0.699,0.388,6.0,-10.722,1.0,0.0531,0.588,1.98e-06,0.0658,0.566,125.858,audio_features,0b5w1gamS9f239Sms9guAB,spotify:track:0b5w1gamS9f239Sms9guAB,https://api.spotify.com/v1/tracks/0b5w1gamS9f239Sms9guAB,https://api.spotify.com/v1/audio-analysis/0b5w1gamS9f239Sms9guAB,274667.0,4.0,
199,1120,1600,1998,45,How Do I Live,LeAnn Rimes,48.0,2,69,1998,1,7BD50ATrF3Vab5FQy7vtK8,0.577,0.462,2.0,-7.989,1.0,0.0279,0.128,0.0,0.0822,0.258,128.303,audio_features,7BD50ATrF3Vab5FQy7vtK8,spotify:track:7BD50ATrF3Vab5FQy7vtK8,https://api.spotify.com/v1/tracks/7BD50ATrF3Vab5FQy7vtK8,https://api.spotify.com/v1/audio-analysis/7BD50ATrF3Vab5FQy7vtK8,266973.0,4.0,
198,1119,1599,1998,50,Sex And Candy,Marcy Playground,49.0,8,28,1998,1,5mkGfmJGFZpwK9nA5amOhv,0.67,0.558,2.0,-9.159,1.0,0.0251,0.238,0.0,0.106,0.63,80.511,audio_features,5mkGfmJGFZpwK9nA5amOhv,spotify:track:5mkGfmJGFZpwK9nA5amOhv,https://api.spotify.com/v1/tracks/5mkGfmJGFZpwK9nA5amOhv,https://api.spotify.com/v1/audio-analysis/5mkGfmJGFZpwK9nA5amOhv,173493.0,4.0,
197,1118,1598,1998,44,Say It,Voices Of Theory,42.0,10,31,1998,1,2Gk6fi0dqt91NKvlzGsmm7,0.773,0.635,10.0,-5.06,1.0,0.0452,0.0585,0.0,0.132,0.476,121.879,audio_features,2Gk6fi0dqt91NKvlzGsmm7,spotify:track:2Gk6fi0dqt91NKvlzGsmm7,https://api.spotify.com/v1/tracks/2Gk6fi0dqt91NKvlzGsmm7,https://api.spotify.com/v1/audio-analysis/2Gk6fi0dqt91NKvlzGsmm7,173253.0,4.0,
192,1109,1585,1998,32,Crush,Jennifer Paige,29.0,3,25,1998,1,11qh54D0PKkBwelpDxxiEU,0.5,0.225,0.0,-10.22,1.0,0.0302,0.842,0.0,0.112,0.355,173.788,audio_features,11qh54D0PKkBwelpDxxiEU,spotify:track:11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/tracks/11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/audio-analysis/11qh54D0PKkBwelpDxxiEU,193320.0,3.0,
195,1112,1589,1998,34,When The Lights Go Out,Five,28.0,10,26,1998,1,7xY5PbhYQgCCbpfpn7HDT9,0.679,0.689,0.0,-7.208,1.0,0.0586,0.0208,0.1,0.243,0.431,115.067,audio_features,7xY5PbhYQgCCbpfpn7HDT9,spotify:track:7xY5PbhYQgCCbpfpn7HDT9,https://api.spotify.com/v1/tracks/7xY5PbhYQgCCbpfpn7HDT9,https://api.spotify.com/v1/audio-analysis/7xY5PbhYQgCCbpfpn7HDT9,198693.0,4.0,
194,1111,1587,1998,22,Never Ever,All Saints,22.0,4,19,1998,1,5YqltLsjdqFtvqE7Nrysvs,0.567,0.686,7.0,-6.139,1.0,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,audio_features,5YqltLsjdqFtvqE7Nrysvs,spotify:track:5YqltLsjdqFtvqE7Nrysvs,https://api.spotify.com/v1/tracks/5YqltLsjdqFtvqE7Nrysvs,https://api.spotify.com/v1/audio-analysis/5YqltLsjdqFtvqE7Nrysvs,193147.0,4.0,
193,1110,1586,1998,97,Time After Time,Inoj,37.0,6,16,1998,1,7o9uu2GDtVDr9nsR7ZRN73,0.726,0.449,0.0,-9.206,1.0,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,audio_features,7o9uu2GDtVDr9nsR7ZRN73,spotify:track:7o9uu2GDtVDr9nsR7ZRN73,https://api.spotify.com/v1/tracks/7o9uu2GDtVDr9nsR7ZRN73,https://api.spotify.com/v1/audio-analysis/7o9uu2GDtVDr9nsR7ZRN73,241333.0,4.0,
203,1154,1640,1998,46,I Don't Ever Want To See You Again,Uncle Sam,43.0,6,28,1998,1,4oJEy4qDPwDk5ac26yEMeL,0.607,0.497,11.0,-7.017,1.0,0.0374,0.38,0.0,0.0681,0.407,125.951,audio_features,4oJEy4qDPwDk5ac26yEMeL,spotify:track:4oJEy4qDPwDk5ac26yEMeL,https://api.spotify.com/v1/tracks/4oJEy4qDPwDk5ac26yEMeL,https://api.spotify.com/v1/audio-analysis/4oJEy4qDPwDk5ac26yEMeL,345133.0,3.0,
201,1148,1631,1998,46,Body Bumpin' Yippie-Yi-Yo,Public Announcement,34.0,5,22,1998,1,3EdakRU1Y7pc8QXcON3vlz,0.779,0.423,11.0,-5.238,0.0,0.038,0.182,0.0,0.183,0.326,121.962,audio_features,3EdakRU1Y7pc8QXcON3vlz,spotify:track:3EdakRU1Y7pc8QXcON3vlz,https://api.spotify.com/v1/tracks/3EdakRU1Y7pc8QXcON3vlz,https://api.spotify.com/v1/audio-analysis/3EdakRU1Y7pc8QXcON3vlz,275933.0,4.0,
202,1153,1639,1998,50,Gone Till November,Wyclef Jean,46.0,7,20,1998,1,2LTJYsWOqsjntJpRy2HpY6,0.478,0.537,11.0,-8.378,0.0,0.111,0.248,0.0,0.271,0.384,82.902,audio_features,2LTJYsWOqsjntJpRy2HpY6,spotify:track:2LTJYsWOqsjntJpRy2HpY6,https://api.spotify.com/v1/tracks/2LTJYsWOqsjntJpRy2HpY6,https://api.spotify.com/v1/audio-analysis/2LTJYsWOqsjntJpRy2HpY6,161019.0,4.0,
204,1166,1654,1998,50,Tubthumping,Chumbawamba,44.0,6,31,1998,1,22HYEJveCvykVDHDiEEmjZ,0.348,0.88,2.0,-7.366,1.0,0.0978,0.128,0.0,0.357,0.606,101.185,audio_features,22HYEJveCvykVDHDiEEmjZ,spotify:track:22HYEJveCvykVDHDiEEmjZ,https://api.spotify.com/v1/tracks/22HYEJveCvykVDHDiEEmjZ,https://api.spotify.com/v1/audio-analysis/22HYEJveCvykVDHDiEEmjZ,278779.0,4.0,
205,1169,1657,1998,45,My Body,LSG,45.0,4,20,1998,1,2aEuXA1KswHlCGPOuPmCOW,0.714,0.665,4.0,-7.736,0.0,0.0509,0.0996,0.0,0.226,0.842,78.515,audio_features,2aEuXA1KswHlCGPOuPmCOW,spotify:track:2aEuXA1KswHlCGPOuPmCOW,https://api.spotify.com/v1/tracks/2aEuXA1KswHlCGPOuPmCOW,https://api.spotify.com/v1/audio-analysis/2aEuXA1KswHlCGPOuPmCOW,204733.0,4.0,
206,1170,1658,1998,49,Feel So Good,Mase,43.0,5,20,1998,1,7hfRrdFJgFKK3cJ4rmkecE,0.821,0.703,11.0,-8.464,0.0,0.24,0.192,0.0,0.0816,0.536,105.154,audio_features,7hfRrdFJgFKK3cJ4rmkecE,spotify:track:7hfRrdFJgFKK3cJ4rmkecE,https://api.spotify.com/v1/tracks/7hfRrdFJgFKK3cJ4rmkecE,https://api.spotify.com/v1/audio-analysis/7hfRrdFJgFKK3cJ4rmkecE,203627.0,4.0,
207,1171,1662,1998,50,Sunny Came Home,Shawn Colvin,45.0,7,32,1998,1,4mOxpj82q6n3EO7HBZCelX,0.558,0.579,11.0,-8.05,0.0,0.0324,0.342,0.00831,0.0989,0.403,167.812,audio_features,4mOxpj82q6n3EO7HBZCelX,spotify:track:4mOxpj82q6n3EO7HBZCelX,https://api.spotify.com/v1/tracks/4mOxpj82q6n3EO7HBZCelX,https://api.spotify.com/v1/audio-analysis/4mOxpj82q6n3EO7HBZCelX,264200.0,4.0,
208,1172,1664,1998,100,Barbie Girl,Aqua,94.0,7,16,1998,1,5ZrDlcxIDZyjOzHdYW1ydr,0.812,0.879,1.0,-10.998,0.0,0.0397,0.0167,0.224,0.366,0.962,129.991,audio_features,5ZrDlcxIDZyjOzHdYW1ydr,spotify:track:5ZrDlcxIDZyjOzHdYW1ydr,https://api.spotify.com/v1/tracks/5ZrDlcxIDZyjOzHdYW1ydr,https://api.spotify.com/v1/audio-analysis/5ZrDlcxIDZyjOzHdYW1ydr,197960.0,4.0,
216,1211,1711,1997,49,Where Do You Go,No Mercy,40.0,5,39,1997,1,7tV6JEHoUvSaC6fbrI428J,0.45,0.377,2.0,-6.908,1.0,0.0377,0.55,0.0,0.151,0.352,100.764,audio_features,7tV6JEHoUvSaC6fbrI428J,spotify:track:7tV6JEHoUvSaC6fbrI428J,https://api.spotify.com/v1/tracks/7tV6JEHoUvSaC6fbrI428J,https://api.spotify.com/v1/audio-analysis/7tV6JEHoUvSaC6fbrI428J,205687.0,1.0,
213,1183,1677,1997,48,I Belong To You (Every Time I See Your Face),Rome,42.0,6,26,1997,1,1nP6feYWJVpbO41aezFtm2,0.759,0.337,0.0,-11.034,0.0,0.0351,0.026,0.0,0.0753,0.329,117.846,audio_features,1nP6feYWJVpbO41aezFtm2,spotify:track:1nP6feYWJVpbO41aezFtm2,https://api.spotify.com/v1/tracks/1nP6feYWJVpbO41aezFtm2,https://api.spotify.com/v1/audio-analysis/1nP6feYWJVpbO41aezFtm2,273267.0,4.0,
218,1226,1727,1997,44,Macarena (Bayside Boys Mix),Los Del Rio,42.0,1,60,1997,1,0a3SUpxyMCdPy6mrFH4YJF,0.766,0.74,1.0,-8.581,1.0,0.0417,0.0185,0.695,0.0576,0.902,112.979,audio_features,0a3SUpxyMCdPy6mrFH4YJF,spotify:track:0a3SUpxyMCdPy6mrFH4YJF,https://api.spotify.com/v1/tracks/0a3SUpxyMCdPy6mrFH4YJF,https://api.spotify.com/v1/audio-analysis/0a3SUpxyMCdPy6mrFH4YJF,204425.0,4.0,
